Project Name,Policy ID,Evaluation
arehmandev/abs-kubelab,POL16,NONE
arehmandev/abs-kubelab,POL28,TFSEC
arehmandev/abs-kubelab,POL93,NONE
arehmandev/abs-kubelab,POL107,NONE
arehmandev/abs-kubelab,POL111,TFSEC
azavea/terraform-aws-s3-origin,POL93,NONE
ahelal/terraform-modules,POL16,NONE
ahelal/terraform-modules,POL28,TFSEC
ahelal/terraform-modules,POL93,NONE
ahelal/terraform-modules,POL107,NONE
ahelal/terraform-modules,POL111,TFSEC
azavea/spacenet-viz,POL16,NONE
azavea/spacenet-viz,POL28,TFSEC
azavea/spacenet-viz,POL107,NONE
azavea/spacenet-viz,POL111,TFSEC
afloesch/learning-terraform,POL16,NONE
afloesch/learning-terraform,POL28,TFSEC
afloesch/learning-terraform,POL93,NONE
afloesch/learning-terraform,POL107,NONE
afloesch/learning-terraform,POL111,TFSEC
alexisCata/terraform_ansible_deploy,POL93,NONE
Worklytics/psoxy,POL93,BOTH
88lexd/lexd-solutions,POL35,NONE
88lexd/lexd-solutions,POL93,NONE
sashee/cloudfront-multiple-origins,POL93,NONE
kubefirst/gitops-template,POL58,NONE
kubefirst/gitops-template,POL90,NONE
dwp/dataworks-metrics-infrastructure,POL93,BOTH
felix-lessoer/elastic-terraform-examples,POL46,NONE
felix-lessoer/elastic-terraform-examples,POL81,NONE
felix-lessoer/elastic-terraform-examples,POL93,NONE
splunk/splunkconf-backup,POL93,NONE
Terraform-GUI/terraform-gui,POL46,NONE
Terraform-GUI/terraform-gui,POL93,NONE
byu-oit/hw-fargate-api,POL58,NONE
byu-oit/hw-fargate-api,POL93,BOTH
mitre/demo-aws-hardening,POL93,NONE
nhsconnect/prm-deductions-ehr-repository,POL93,BOTH
StratusGrid/terraform-aws-terraform-state-s3-bucket-centralized-with-roles,POL58,NONE
StratusGrid/terraform-aws-terraform-state-s3-bucket-centralized-with-roles,POL93,BOTH
e-valente/cloudgoat-with-steroids,POL35,NONE
e-valente/cloudgoat-with-steroids,POL93,NONE
jellis18/e-commerce-saas,POL90,NONE
jellis18/e-commerce-saas,POL93,NONE
akerl/aws-account,POL81,NONE
akerl/aws-account,POL93,NONE
jay-jain/aws-terraform,POL16,NONE
jay-jain/aws-terraform,POL28,TFSEC
jay-jain/aws-terraform,POL90,NONE
jay-jain/aws-terraform,POL107,NONE
jay-jain/aws-terraform,POL111,TFSEC
addresscloud/terraform-aws-tile-service,POL93,BOTH
sighupio/fury-eks-installer,POL16,NONE
sighupio/fury-eks-installer,POL28,TFSEC
sighupio/fury-eks-installer,POL93,BOTH
sighupio/fury-eks-installer,POL107,NONE
sighupio/fury-eks-installer,POL111,TFSEC
bootcamp-team2022/angular-frontend,POL93,NONE
kylecrawshaw/kylecrawshaw.com,POL93,NONE
acidjazz/basal,POL16,NONE
acidjazz/basal,POL28,TFSEC
acidjazz/basal,POL93,NONE
acidjazz/basal,POL107,NONE
acidjazz/basal,POL111,TFSEC
tdooner/flynn,POL93,NONE
CityOfPhiladelphia/oddt-terraform,POL16,NONE
CityOfPhiladelphia/oddt-terraform,POL28,TFSEC
CityOfPhiladelphia/oddt-terraform,POL46,NONE
CityOfPhiladelphia/oddt-terraform,POL93,NONE
CityOfPhiladelphia/oddt-terraform,POL107,NONE
CityOfPhiladelphia/oddt-terraform,POL111,TFSEC
QuiNovas/terraform-modules,POL16,CHECKOV
QuiNovas/terraform-modules,POL28,BOTH
QuiNovas/terraform-modules,POL58,NONE
QuiNovas/terraform-modules,POL107,CHECKOV
QuiNovas/terraform-modules,POL111,BOTH
EricLondon/terraform-ecs-express,POL93,NONE
jSherz/bucket-access-button,POL93,NONE
