Project Name,Policy ID,Evaluation
eliasbrange/aws-github-actions-oidc,POL94,NONE
pinxiong/infrastructure,POL94,NONE
finboxio/rancher-aws,POL94,NONE
MrrRaph/wavegame-terraform,POL62,NONE
Rondineli/mutirao_devops_cloudfront_demo,POL62,NONE
Rondineli/mutirao_devops_cloudfront_demo,POL94,NONE
diavbolo/realtime-costs,POL62,NONE
diavbolo/realtime-costs,POL80,NONE
diavbolo/realtime-costs,POL94,NONE
batestin1/Amazon-EMR,POL62,NONE
batestin1/Amazon-EMR,POL94,NONE
wei-zhong90/deltalake-aws-poc-demo,POL94,NONE
radeksimko/devheaven-cz-2018-talk-demo,POL62,NONE
radeksimko/devheaven-cz-2018-talk-demo,POL94,NONE
QuiNovas/terraform-aws-cloudfront,POL62,NONE
QuiNovas/terraform-aws-cloudfront,POL94,BOTH
troydieter/aws-textract-comprehend,POL62,NONE
troydieter/aws-textract-comprehend,POL94,NONE
MartinPaulEve/meve-iac,POL62,NONE
MartinPaulEve/meve-iac,POL94,NONE
wri/gfw-iac-workshop,POL62,NONE
wri/gfw-iac-workshop,POL94,NONE
cullancarey/terraform-aws-static-s3-website-template,POL94,NONE
logicbomb-1/terraform-aws-cis-benchmark,POL80,BOTH
rackspace-infrastructure-automation/aws-terraform-s3,POL94,CHECKOV
yami-jabami/juuzou,POL62,NONE
yami-jabami/juuzou,POL94,NONE
temmyzeus/spotify_airflow_batch_ingestion,POL94,NONE
BielosX/AWS-developer,POL62,NONE
BielosX/AWS-developer,POL104,NONE
mondorobot/terraform-s3,POL94,NONE
keithsjohnson/AWSServerlessFeedbackDemo,POL62,NONE
keithsjohnson/AWSServerlessFeedbackDemo,POL94,NONE
lazam/terraform-ansible,POL94,NONE
springboot-angular2-tutorial/micropost-formation,POL94,NONE
ccnmtl/tfmodules,POL94,NONE
nsbno/app-infrastructure,POL62,NONE
nsbno/app-infrastructure,POL94,NONE
codeship-library/codeship-docker-terraform,POL94,NONE
graymeta/terraform-aws-platform,POL94,NONE
glaucius/aws-terraform,POL94,NONE
JonathanPorta/lambda_face_recognition_example,POL62,NONE
JonathanPorta/lambda_face_recognition_example,POL94,NONE
JonathanPorta/lambda_face_recognition_prebuilt,POL94,NONE
Cimpress-MCP/terraform,POL62,NONE
M1ke/mancjs-aws-blog,POL62,NONE
M1ke/mancjs-aws-blog,POL94,NONE
cloudposse/terraform-aws-athena,POL94,NONE
leiarenee/sf-pipeline,POL94,NONE
fernandomullerjr/terraform-aws,POL94,NONE
goehlemichael/terraform-podcast,POL62,NONE
goehlemichael/terraform-podcast,POL94,NONE
seigot/tetris_score_server,POL62,NONE
seigot/tetris_score_server,POL94,NONE
seigot/tetris_score_server,POL103,BOTH
SamirTalwar/monospacedmonologues.com,POL94,NONE
cloud-security-musings/terrascan-example,POL94,BOTH
hashicorp/learn-terraform-module-object-attributes,POL94,NONE
lacework/terraform-aws-eks-audit-log,POL94,NONE
cabinetoffice/gender-pay-gap,POL94,NONE
ameerulislam/terraform,POL94,NONE
wolffberg/scaffolding-terragrunt,POL94,NONE
Olgoetz/terraform-aws-tfc-state-backup,POL62,NONE
Olgoetz/terraform-aws-tfc-state-backup,POL94,NONE
bcgov/myhealthBC-symptom-checker,POL94,NONE
nagelflorian/terraform-aws-s3-review-apps,POL62,NONE
nagelflorian/terraform-aws-s3-review-apps,POL94,NONE
alexraskin/lhbot,POL94,NONE
azavea/iow-boundary-tool,POL94,NONE
web-mev/mev-backend,POL94,NONE
gitpod-io/gitpod,POL94,NONE
determined-ai/determined,POL94,NONE
HXSecurity/TerraformGoat,POL94,NONE
awslabs/kubeflow-manifests,POL94,NONE
wellcomecollection/wellcomecollection.org,POL62,NONE
wellcomecollection/wellcomecollection.org,POL94,NONE
bcgov/mds,POL62,NONE
bcgov/mds,POL94,NONE
