Repository Full Name,Repository Description,Star Count,Fork Count,Repository Licence,Main Language,Language Repartition
hmcts/pip-shared-infrastructures,Shared Infrastructure for PIP project,0,0,MIT License,CSS,"{'CSS': 87.92, 'HCL': 6.79, 'HTML': 3.57, 'Shell': 0.94, 'Groovy': 0.78}"
matts-wiz/ci-demo-snitowsky,,0,0,NO LICENSE,HCL,"{'HCL': 86.74, 'PowerShell': 8.07, 'Shell': 3.58, 'Dockerfile': 1.61}"
MorhafAlshibly/coanda,A multi-purpose backend game API originally based on a racing game,1,0,NO LICENSE,TypeScript,"{'TypeScript': 96.6, 'HCL': 3.4}"
esgi-lyon/paas-tutorial-live,,0,0,NO LICENSE,HCL,"{'HCL': 60.4, 'Jinja': 28.49, 'Smarty': 11.11}"
jliac/w-demo,,0,0,NO LICENSE,HCL,"{'HCL': 86.78, 'PowerShell': 8.07, 'Shell': 3.58, 'Dockerfile': 1.57}"
limdave/github_sync,Azure terraform code not using modules,0,0,NO LICENSE,HCL,{'HCL': 100.0}
LQss11/devops-tools,,0,0,NO LICENSE,HCL,"{'HCL': 44.07, 'Go': 16.16, 'Shell': 14.49, 'Python': 12.92, 'Dockerfile': 6.84, 'PowerShell': 3.88, 'JavaScript': 1.66}"
mountainjj/CP-Demo-AZ-TF,,0,0,NO LICENSE,HCL,"{'HCL': 91.95, 'Shell': 8.05}"
Pemiro/bc-template,,0,0,MIT License,Bicep,"{'Bicep': 29.57, 'Shell': 24.07, 'PowerShell': 24.02, 'JavaScript': 20.84, 'Python': 0.54, 'C#': 0.26, 'CSS': 0.17, 'HCL': 0.15, 'Java': 0.13, 'HTML': 0.1, 'XSLT': 0.09, 'Groovy': 0.03, 'Batchfile': 0.02, 'HiveQL': 0.01, 'Solidity': 0.0, 'Dockerfile': 0.0, 'TSQL': 0.0}"
hmcts/am-role-assignment-refresh-batch,A batch job to reapply the role assignments.,0,1,MIT License,Java,"{'Java': 86.72, 'Shell': 5.71, 'Groovy': 3.45, 'HCL': 3.4, 'Dockerfile': 0.72}"
Yvand/terraform-azurerm-sharepoint,Terraform module to deploy SharePoint Subscription / 2019 / 2016 / 2013 on Azure,0,1,Apache License 2.0,HCL,{'HCL': 100.0}
BrutalHex/IAC_Sample,,0,0,NO LICENSE,HCL,"{'HCL': 47.9, 'Python': 42.81, 'JavaScript': 9.29}"
pendaflex247/Azure,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ManpreetKaur1526/rgrepo,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
nbarrasson/aks-thundernetes-example,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/pip-subscription-management,Subscription Management Microservice for Publishing and Information Project,0,0,MIT License,Java,"{'Java': 95.04, 'HCL': 2.4, 'Shell': 1.99, 'Groovy': 0.48, 'Dockerfile': 0.09}"
jwalters30/tf-azure,,0,1,NO LICENSE,HCL,{'HCL': 100.0}
anksonu92/terraform-on-azure-with-azure-devops1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
c-go-m/web-shop,,0,0,NO LICENSE,HTML,"{'HTML': 76.97, 'HCL': 14.72, 'TypeScript': 7.05, 'Dockerfile': 0.87, 'SCSS': 0.39}"
adityapwr/ji-capstone,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
AfsahSiddiqui5/FDM-DevOpsExercise,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
brave/security-action,Composite GitHub CI Action containing the minimal viable security lint for brave repositories,9,1,Mozilla Public License 2.0,Ruby,"{'Ruby': 39.29, 'JavaScript': 13.77, 'Shell': 13.5, 'HTML': 11.32, 'HCL': 10.88, 'jq': 5.94, 'TypeScript': 3.32, 'Svelte': 1.97}"
PeteCastle/2023-Data-Engineering-Zoomcamp,Data Engineering Zoomcamp 2023 Cohort,1,0,NO LICENSE,Python,"{'Python': 84.76, 'HCL': 12.96, 'Dockerfile': 2.28}"
lacework/terraform-azure-activity-log,Terraform module for configuring an integration with Azure Subscriptions and Tenants for Activity Log analysis,2,9,NO LICENSE,HCL,"{'HCL': 49.74, 'Shell': 47.97, 'Makefile': 2.28}"
jddios837/terraform-book-amin-espinoza,Repository to save files relate with practices of Amin Espinoza boor,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hari11uj1/SNOWFLAKE-TERRAFORM-INT,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
kedacore/testing-infrastructure,,0,1,Apache License 2.0,HCL,{'HCL': 100.0}
LucasBotan/AulaInfra_Atividade01,Atividade01 - Infrastructure and Cloud Computing - FS05,0,0,NO LICENSE,HCL,{'HCL': 100.0}
thorstenunger/IT-P_CoE-Architektur_Azure-TF,Im Rahmen IT-P CoE Architektur wird eine Azure Test / Demo Umgebung zur Verfügung gestellt.,0,0,NO LICENSE,HCL,{'HCL': 100.0}
bayudwiyansatria/terraform-modules,Terraform Modules Mono Repository,0,0,MIT License,HCL,{'HCL': 100.0}
tavoip/terraform-multi,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
SonyMC/Demo,"Services , Notes and Scripts that were used for demo and can be referenced",0,0,NO LICENSE,Java,"{'Java': 71.61, 'HCL': 16.97, 'Dockerfile': 8.44, 'Gherkin': 2.98}"
leiyu3/terraform-exercise,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Nrsh13/aks_cluster_setup,AKS Cluster Setup Using Terraform,0,0,NO LICENSE,HCL,"{'HCL': 78.1, 'Shell': 21.9}"
jddios837/Employee.ManagementSystem,Application that allows an organization to manage its employees,0,0,NO LICENSE,C#,"{'C#': 47.5, 'HTML': 34.88, 'CSS': 11.06, 'HCL': 6.57}"
Rajitha-Alawatta/azure-terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Anthony-Nolan/Atlas,A free & open-source Donor Search Algorithm Service,8,4,GNU General Public License v3.0,C#,"{'C#': 95.57, 'HCL': 2.36, 'Gherkin': 1.49, 'JavaScript': 0.38, 'TSQL': 0.11, 'PowerShell': 0.04, 'Shell': 0.03}"
hashicorp/vault-plugin-auth-azure,Azure Authentication Plugin for Vault,13,18,Mozilla Public License 2.0,Go,"{'Go': 81.18, 'HCL': 12.02, 'Shell': 4.33, 'Python': 1.5, 'Makefile': 0.97}"
atniptw/reimagined-pancake,,0,0,MIT License,HTML,"{'HTML': 40.03, 'HCL': 26.42, 'C#': 19.8, 'CSS': 11.4, 'JavaScript': 2.34}"
Rajkumar-21/Terraform-On-Practice,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hyamchi/Terraform-On-Azure-Samples,,0,0,NO LICENSE,HCL,"{'HCL': 96.84, 'Shell': 3.16}"
oomasharma9/testingrepo,,0,0,NO LICENSE,HCL,"{'HCL': 72.1, 'PowerShell': 14.42, 'Shell': 13.48}"
omerlab/gitops-foundations2-env-2892009,gitops-foundations2-env-2892009.git,0,0,Other,HCL,"{'HCL': 82.86, 'Shell': 17.14}"
ycetindil/Terraform-Azure-VM-Docker-Installed,,0,0,NO LICENSE,HCL,"{'HCL': 94.79, 'Shell': 5.21}"
microsoft/AzureTRE,An accelerator to help organizations build Trusted Research Environments on Azure.,110,91,MIT License,Python,"{'Python': 54.32, 'HCL': 21.26, 'TypeScript': 10.25, 'Shell': 9.47, 'Java': 2.62, 'Makefile': 0.96, 'Dockerfile': 0.65, 'SCSS': 0.25, 'PowerShell': 0.13, 'HTML': 0.1}"
dapolloxp/fio-perf,fio perf test,0,0,MIT License,HCL,"{'HCL': 72.49, 'Smarty': 16.91, 'Shell': 8.63, 'Dockerfile': 1.98}"
AmanPathak-dev/Terraform-for-Azure,"Let's Start with the New Cloud ""Microsoft Azure"".",0,0,NO LICENSE,HCL,{'HCL': 100.0}
qbeyond/terraform-azuredevops-service-connection,,0,0,MIT License,HCL,{'HCL': 100.0}
pietervincken/renovate-talk-azure,,0,0,MIT License,Shell,"{'Shell': 56.47, 'HCL': 43.53}"
FlewBirds/eagle,,0,0,NO LICENSE,HTML,"{'HTML': 98.33, 'CSS': 1.12, 'JavaScript': 0.5, 'Shell': 0.02, 'HCL': 0.01, 'Dockerfile': 0.01, 'Java': 0.01}"
noukaridevops/jsd,,0,0,NO LICENSE,HCL,"{'HCL': 63.2, 'Java': 36.8}"
clouddrove/terraform-azure-databricks,,0,0,Apache License 2.0,HCL,"{'HCL': 89.66, 'Go': 9.62, 'Makefile': 0.72}"
kevinevans1/azure_arc_lab,Azure Arc Demo Lab,0,0,NO LICENSE,HCL,"{'HCL': 77.87, 'PowerShell': 22.13}"
bharath19882023/mechproject,,0,0,Other,Shell,"{'Shell': 47.02, 'Python': 40.44, 'HCL': 8.91, 'JavaScript': 2.7, 'HTML': 0.62, 'CSS': 0.31}"
torfjor/vpn_azure,Azure has datacenters in Norway. Perfect for accessing restricted content abroad.,0,0,NO LICENSE,HCL,{'HCL': 100.0}
february1234/devops-master-class-master,,0,0,NO LICENSE,Java,"{'Java': 61.67, 'HCL': 32.77, 'Dockerfile': 3.15, 'Gherkin': 1.27, 'JavaScript': 0.7, 'Python': 0.45}"
JasonKAls/rearc,rearc interview stuff (TO BE DELETED AFTERWARDS),0,0,NO LICENSE,HCL,"{'HCL': 89.77, 'JavaScript': 9.01, 'Dockerfile': 1.21}"
yomikoye/AKS,,0,0,GNU General Public License v3.0,HCL,{'HCL': 100.0}
viswareddychint/azure-devops-aks-kubernetes-terraform-pipeline,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Azure/terraform-azurerm-virtual-machine,Terraform Azure RM Virtual Machine Module,3,4,MIT License,HCL,"{'HCL': 94.14, 'Go': 5.55, 'Makefile': 0.31}"
microsoft/planetary-computer-hub,Configuration for https://planetarycomputer.microsoft.com/compute,36,11,MIT License,HCL,"{'HCL': 51.08, 'HTML': 25.44, 'Shell': 13.28, 'Python': 9.79, 'Smarty': 0.34, 'Makefile': 0.07}"
knowlesy/terraform,terraform,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Rev-G/blizzow-aks,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
rgl/terraform-azure-postgres,example Azure Database for PostgreSQL Flexible Server instance using the terraform azurerm provider,1,0,NO LICENSE,HCL,{'HCL': 100.0}
hu1uu/tf-S2S-Azure-vSRX,Terraform Code for Azure Deployment of S2S VPN with vSRX,1,0,Apache License 2.0,HCL,{'HCL': 100.0}
wguzik/tf-zadania,Zadania z Terraforma dla początkujących.,0,0,MIT License,HCL,{'HCL': 100.0}
shurick81/ms-365-vms,,0,0,NO LICENSE,PowerShell,"{'PowerShell': 51.78, 'HCL': 43.14, 'Shell': 5.08}"
craigharris98/pebble,,0,0,NO LICENSE,HCL,"{'HCL': 92.19, 'Python': 7.81}"
HoussemDellai/terraform-course,Full course for deploying Infrastructure to the Cloud using Terraform,199,690,NO LICENSE,HCL,"{'HCL': 69.48, 'Shell': 23.3, 'Go': 4.23, 'PowerShell': 1.77, 'Open Policy Agent': 1.23}"
lalithabindhu/Github_actions_public,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
bjornhofer/terraform_resource_group,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ManpreetKaur1526/pipelinetfrepo23,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
shwethaks1/acme-app,,0,0,MIT License,CSS,"{'CSS': 60.54, 'HTML': 27.4, 'Java': 5.22, 'C#': 2.9, 'Python': 2.24, 'JavaScript': 0.9, 'HCL': 0.57, 'Starlark': 0.09, 'Shell': 0.09, 'Dockerfile': 0.04, 'Procfile': 0.0}"
davidvaldez89d/tearraform-azure-twitter,Terraform script to deploy twitter scraper in Azure,0,0,MIT License,Python,"{'Python': 71.71, 'HCL': 25.4, 'Dockerfile': 2.02, 'Shell': 0.88}"
Rashikahuja/Technical_challenge,,0,0,NO LICENSE,HCL,"{'HCL': 67.12, 'PowerShell': 32.88}"
AgustinBer/DE-Zoomcamp,Homework and assignments of DE Zoomcamp,0,0,NO LICENSE,Python,"{'Python': 80.91, 'HCL': 18.3, 'Dockerfile': 0.78}"
bjornhofer/terraform_vnet,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
toraghulravi/Measurements,,0,0,NO LICENSE,Python,"{'Python': 77.27, 'HCL': 11.79, 'Shell': 10.27, 'Dockerfile': 0.68}"
olivier2t/pocs,,0,0,NO LICENSE,HCL,"{'HCL': 97.68, 'Shell': 2.08, 'Jinja': 0.22, 'PowerShell': 0.02}"
kiyo-s/cnoaz,Sample Code of CloudNative Platform on Azure,0,0,NO LICENSE,Bicep,"{'Bicep': 92.9, 'HCL': 7.1}"
zagianp/resume,,0,0,NO LICENSE,HTML,"{'HTML': 66.13, 'HCL': 32.39, 'JavaScript': 1.49}"
hmcts/am-org-role-mapping-service,,2,1,MIT License,Java,"{'Java': 93.93, 'Gherkin': 3.92, 'Groovy': 1.13, 'Shell': 0.52, 'HCL': 0.43, 'Dockerfile': 0.07}"
dulao5/tf-azure-tidb,"This repository contains Terraform code to deploy a TiDB cluster on Azure. By using Terraform, you can automate the process of creating and managing resources on Azure, such as virtual machines, databases, and networking components. ",0,0,NO LICENSE,HCL,"{'HCL': 79.83, 'Smarty': 20.17}"
acmarpu/azure-tf-ci_cd-deployment-yaml-files,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/vh-infra-core,space for sharedservice infrastructure for the VH project,1,0,MIT License,HCL,{'HCL': 100.0}
bonahbruce/iac,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Jake-Fawcett/advent-of-code-2022,Advent of Code 2022 learning Go.,0,0,NO LICENSE,Go,"{'Go': 94.92, 'HCL': 5.08}"
suresh131423/terraform131423,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
MangoInstantMessenger/MangoMessengerAPI,Mango Messenger ASP .NET 6 Web API,29,8,MIT License,C#,"{'C#': 83.65, 'TypeScript': 10.97, 'SCSS': 1.5, 'HCL': 1.44, 'PowerShell': 1.13, 'Bicep': 0.9, 'Dockerfile': 0.18, 'JavaScript': 0.18, 'Shell': 0.06}"
LucasBotan/Atividade01-Aula-Infra,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
gabrielvieirap/Iac,Infraestrutura como código usando terraform para Azure ,0,0,NO LICENSE,HCL,{'HCL': 100.0}
TheKingMarco/Learn-Kubernetes,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
larztech/lt-az-tf-demo,Test Azure terraform,1,1,NO LICENSE,HCL,{'HCL': 100.0}
Planning-Inspectorate/infrastructure-environments,,2,2,MIT License,HCL,{'HCL': 100.0}
Ordojan/azure-adventure-part-2,,0,0,NO LICENSE,HCL,"{'HCL': 67.04, 'PowerShell': 32.96}"
duckhuu/python,,0,0,NO LICENSE,HCL,"{'HCL': 86.35, 'Python': 5.46, 'Shell': 4.56, 'Dockerfile': 3.64}"
yiqu1/terraform-azure,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
azuretraining6/githubactions,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
odl859082/azure-ai-in-a-day-lab02,,0,0,MIT License,Python,"{'Python': 91.63, 'Shell': 4.7, 'HCL': 2.42, 'R': 0.65, 'Dockerfile': 0.6}"
safaheem/landingzoneacc-appservice,,0,0,MIT License,Bicep,"{'Bicep': 51.14, 'HCL': 40.49, 'PowerShell': 4.49, 'C#': 1.86, 'HTML': 1.51, 'CSS': 0.41, 'JavaScript': 0.09}"
hashicorp-terraform-cloud/okd-init,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
jrmaciel-zx/pak-terraform,,1,0,NO LICENSE,HCL,"{'HCL': 98.63, 'Shell': 1.37}"
Atisha-Shaurya/Demo-terratest,,0,0,NO LICENSE,Go,"{'Go': 78.52, 'HCL': 21.48}"
khaledakk/lab2,lab2 Terrafomr,0,0,NO LICENSE,HCL,{'HCL': 100.0}
SuryenduB/Terraform,,0,0,NO LICENSE,HCL,"{'HCL': 99.89, 'Batchfile': 0.11}"
PurnachandRaja/Terraform-Azure-Projects,,0,0,NO LICENSE,HCL,"{'HCL': 96.63, 'Shell': 3.37}"
Vijay0246/Digital-IP,,0,0,NO LICENSE,HCL,"{'HCL': 80.02, 'Shell': 19.98}"
cloud-fairy/component-library,Cloudfairy's public component library,1,0,Apache License 2.0,HCL,{'HCL': 100.0}
davidhjh/exercise,GitHub exercise,0,0,NO LICENSE,HCL,{'HCL': 100.0}
marsalal/terraform-explore,Exploring terraform,0,0,NO LICENSE,HCL,{'HCL': 100.0}
moarychan/sca-passwordless-mysql,,0,0,NO LICENSE,HCL,"{'HCL': 34.32, 'Java': 25.38, 'PowerShell': 20.78, 'Shell': 19.52}"
Azure/terraform-azurerm-postgresql,Azure Database for PostgreSQL Module,25,45,MIT License,HCL,"{'HCL': 87.79, 'Go': 11.02, 'Makefile': 1.19}"
DevOpsDojoDev/ops-mgr-sh360-coupons-t0-msanzdelrio,,0,0,MIT License,Java,"{'Java': 43.19, 'CSS': 18.41, 'Bicep': 12.81, 'PowerShell': 8.41, 'HTML': 8.04, 'JavaScript': 4.16, 'HCL': 3.29, 'Gherkin': 0.81, 'Dockerfile': 0.61, 'Batchfile': 0.26}"
FILIZA1/TerraformProject,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
gabrielmccoll/terraformaks,,0,0,Apache License 2.0,HCL,"{'HCL': 94.64, 'PowerShell': 5.36}"
PacktPublishing/Terraform-Cookbook-Second-Edition,"Code Repository for Terraform Cookbook Second Edition, Published by Packt",13,12,MIT License,HCL,"{'HCL': 85.39, 'Shell': 7.58, 'Ruby': 2.47, 'Go': 2.29, 'Dockerfile': 2.26}"
jplummer01/MLops-V2Demo,,0,0,MIT License,Python,"{'Python': 50.26, 'HCL': 49.74}"
bjornhofer/terraform_vnet_peering,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
ElioLopez/gitlab-on-azure,Terraform scripts to build a self managed gitlab instance on Azure,0,0,GNU General Public License v3.0,HCL,"{'HCL': 91.44, 'Smarty': 8.56}"
pennyberry/Public,,0,0,MIT License,HCL,"{'HCL': 51.65, 'Shell': 39.54, 'PowerShell': 8.1, 'Smarty': 0.71}"
amitvashisttech/terraform-azure-dxc-20-Jan-2023,,0,1,NO LICENSE,HCL,"{'HCL': 98.54, 'Shell': 1.46}"
mischavandenburg/lab,"Scientists learn from books, but the continuous learning happens in the lab. In this repo I collect my labs, projects, scripts and experiments which I use for learning, exploring, and gaining hands-on experience.",0,0,MIT License,Python,"{'Python': 38.0, 'Shell': 18.17, 'HCL': 17.17, 'PHP': 7.76, 'CSS': 4.4, 'Lua': 3.78, 'Svelte': 3.72, 'HTML': 2.88, 'JavaScript': 1.73, 'Dockerfile': 1.36, 'TypeScript': 1.02}"
zacaryfettig/Terraform-Templates,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
abarqawi/JordanAKS,contains some files related to AKS session,0,0,NO LICENSE,HCL,"{'HCL': 98.77, 'Shell': 1.23}"
ezekiel444/k8s,Kubernetes space,0,0,NO LICENSE,HCL,"{'HCL': 76.23, 'Shell': 19.62, 'Go': 4.15}"
m99coder/kilo-poc,"A Proof-of-concept for using K3s to create a Kubernetes cluster deployed on nodes from different public cloud providers (AWS, GCP, Azure) utilizing Kilo",0,0,NO LICENSE,HCL,{'HCL': 100.0}
hmcts/dynatrace-availability-dashboards,Automation of synthetic monitors used for dynatrace monitoring,0,0,MIT License,Python,"{'Python': 46.5, 'HCL': 38.97, 'Shell': 14.53}"
abhiversion2/terraform-on-azure-with-azure-devops,Terraform on Azure with Azure IaC DevOps,0,0,NO LICENSE,HCL,{'HCL': 100.0}
danielfloresd/Launcher,,0,0,NO LICENSE,JavaScript,"{'JavaScript': 87.86, 'CSS': 10.96, 'HTML': 0.81, 'HCL': 0.21, 'Shell': 0.1, 'Dockerfile': 0.05}"
naveenthejat/terra_practise,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
CDCgov/trusted-intermediary,,3,1,Apache License 2.0,Java,"{'Java': 45.87, 'Groovy': 42.02, 'Shell': 5.29, 'HCL': 4.62, 'Python': 1.71, 'Dockerfile': 0.5}"
ratnadeb/data_disk_attachment,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
hkaanturgut/Automate-Docker-builds-using-Jenkins-Pipelines-Dockerize-Python-App-Upload-Images-into-Azure-Con,,0,1,NO LICENSE,HCL,"{'HCL': 62.32, 'Ruby': 24.74, 'HTML': 8.09, 'Python': 2.8, 'Dockerfile': 2.04}"
priedijk/FAKKEL-test,,0,0,NO LICENSE,HCL,"{'HCL': 61.01, 'PowerShell': 27.53, 'Shell': 5.74, 'Ruby': 5.72}"
PHACDataHub/wastewater-graphql,,3,0,MIT License,TypeScript,"{'TypeScript': 89.81, 'HCL': 8.55, 'JavaScript': 1.64}"
visma-raet/terraform-azurerm-applicationgateway,Terraform Module for deploying a Azure Application Gateway,0,0,MIT License,HCL,"{'HCL': 55.88, 'Shell': 34.96, 'Python': 9.16}"
visma-raet/terraform-azurerm-acr,Terraform Module for deploying a Azure Container Registry,0,0,MIT License,HCL,"{'HCL': 59.21, 'Shell': 32.32, 'Python': 8.47}"
Fanny-gutting/devops-back,,0,0,NO LICENSE,PHP,"{'PHP': 96.83, 'HCL': 2.08, 'Vue': 0.68, 'Shell': 0.41}"
fedenemi/house_regression_production_azure,,0,0,MIT License,Python,"{'Python': 70.48, 'Jupyter Notebook': 22.92, 'Shell': 3.73, 'HCL': 1.89, 'R': 0.51, 'Dockerfile': 0.47}"
gajjarraja/-azure-devops-github-acr-aks-app1,"Azure DevOps App1 Demo with AKS, Github and Azure Containter Registry",0,0,NO LICENSE,Java,"{'Java': 48.71, 'HCL': 46.33, 'HTML': 2.53, 'Shell': 1.89, 'Dockerfile': 0.54}"
zpirzada/terraform_azure_zeb,,0,0,Other,HCL,{'HCL': 100.0}
dolphinsandrainbows/hello-github-actions,,0,0,MIT License,HCL,"{'HCL': 99.52, 'Python': 0.48}"
dcanadillas/terraform-cts-azure-lb,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Trustedsavvy/terraform-azurerm-vnet,this is for vnet,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Azure/NoOpsAccelerator,"A flexible, Infrastructure-as-Code foundation that assists customers with the development and deployment of opinionated infrastructure models that are secure, well-governed, and simple to maintain. ",53,30,MIT License,Bicep,"{'Bicep': 67.46, 'HCL': 31.65, 'Go': 0.49, 'Dockerfile': 0.19, 'PowerShell': 0.18, 'Shell': 0.03}"
kloudtester/devops_script,,0,0,NO LICENSE,HCL,"{'HCL': 88.91, 'Smarty': 8.59, 'Dockerfile': 2.5}"
Capson12/terraform-test1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Ozoubia/EDC_vm_2_vm,,0,0,Apache License 2.0,Java,"{'Java': 62.06, 'Kotlin': 29.9, 'HCL': 8.03}"
cshea15/Terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
CPS-Innovation/polaris-reverseproxy-poc,Reverse proxy proof of concept config for polaris,0,0,MIT License,HCL,"{'HCL': 68.7, 'JavaScript': 31.3}"
SharathP940/firsttestgit,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
clouddrove/terraform-azure-network-security-group,,0,1,Apache License 2.0,HCL,"{'HCL': 90.76, 'Go': 8.6, 'Makefile': 0.64}"
zabarishi/terrraformdemo01,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Muralikandula/Master,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
garamo22/terraformcicd,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
fadallar/terraform-azurerm-blob-storage,,0,0,Apache License 2.0,HCL,{'HCL': 100.0}
srd7395/terraform-azurerm-example,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
pcfuzzi/terraformprojektwoche,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
zsolt-github/Demo-Project-Jenkins,This GitHub repo contains Terraform config files to build Azure resources needed to run a Jenkins server so I can learn and practice.,0,0,NO LICENSE,HCL,{'HCL': 100.0}
gravik123/MLOpsPython,,0,0,MIT License,Python,"{'Python': 70.48, 'Jupyter Notebook': 22.92, 'Shell': 3.73, 'HCL': 1.89, 'R': 0.51, 'Dockerfile': 0.47}"
bjornhofer/terraform_policy,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
manjubluemoon/terraform-azure-clouds,connecting and spinning resources from terraform cloud to azure cloud,0,0,NO LICENSE,HCL,{'HCL': 100.0}
frisisuas/TF-AzureDevOps-Packer,"Repositorio para comprobar mediante Terraform, Packer y Azure DevOps la creación de una golden Image de W10 21h1 + office 365 + configuraciones de idioma e instalación de programas.",0,2,MIT License,PowerShell,"{'PowerShell': 95.11, 'HCL': 4.85, 'Batchfile': 0.04}"
gganssauge/test-node-labels,Demonstration of a problem with the azurerm terraform provider,0,0,NO LICENSE,Shell,"{'Shell': 60.98, 'HCL': 27.98, 'Dockerfile': 9.64, 'Makefile': 1.4}"
ms-us-rcg-app-innovation/entity-search,repository ,0,0,MIT License,HCL,"{'HCL': 57.4, 'PowerShell': 42.6}"
MartaMasson/Messages-and-Events-Brokers,,0,0,NO LICENSE,C#,"{'C#': 65.92, 'HCL': 34.08}"
pranayagoinaka1/AzureRM,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
PacktPublishing/Infrastructure-as-Code-for-Beginners-,,1,0,MIT License,HCL,"{'HCL': 85.66, 'Jinja': 14.34}"
JaldeepSenjaliya/devops-first-exercise,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Sukhilkumarnatha/AzureRM,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
CDCgov/phdi-azure,,3,2,Creative Commons Zero v1.0 Universal,HCL,"{'HCL': 43.06, 'Shell': 29.01, 'Python': 27.94}"
shanmukha511/terraform-storage-account,Terraform code for azure storage account,0,0,NO LICENSE,HCL,{'HCL': 100.0}
sanjay7709/devops,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
Saketh222/Azure-main.tf,repo for sample azure file,0,0,NO LICENSE,HCL,{'HCL': 100.0}
PacketFabric/terraform-provider-packetfabric,Terraform Provider for PacketFabric Network-as-a-Service,10,2,Mozilla Public License 2.0,Go,"{'Go': 99.59, 'Makefile': 0.41}"
tfmods/terraform-caf-kubernetes-services,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
serdar52-93/cicd-terraform-project,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
yunikon-nl/terraform-azurerm-private-dns-zone,Terraform module.,0,0,MIT License,HCL,"{'HCL': 84.12, 'Go': 15.88}"
RustamAlizada/mlops-v2,,0,0,MIT License,Python,"{'Python': 71.43, 'Jupyter Notebook': 20.96, 'HCL': 5.35, 'Bicep': 1.39, 'Dockerfile': 0.87}"
data-platform-hq/terraform-databricks-databricks-runtime,Terraform module for managing Databricks Workspace using Databricks provider,1,0,Apache License 2.0,HCL,{'HCL': 100.0}
Vasu153/Terraform,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
JaldeepSenjaliya/project-1,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
dbobola/stackon,"Having fun in the Metaverse comes with a bit of cost using digital assets. How will it feel If you can predict the future price of your digital assets? Well, Stackon is here for you!",0,0,NO LICENSE,JavaScript,"{'JavaScript': 60.37, 'Python': 22.65, 'HCL': 7.32, 'HTML': 3.74, 'Solidity': 2.91, 'CSS': 1.79, 'Dockerfile': 1.21}"
leiyu3/git-excercise,,0,0,NO LICENSE,HCL,{'HCL': 100.0}
docusign/sample-app-mytelecom-nodejs,,0,0,NO LICENSE,JavaScript,"{'JavaScript': 65.98, 'SCSS': 15.73, 'HCL': 13.42, 'Makefile': 2.33, 'HTML': 1.36, 'Shell': 0.7, 'Dockerfile': 0.49}"
Biscuit93/project-1,Week 1 project for T-22-DEV-01,0,0,NO LICENSE,HCL,{'HCL': 100.0}
